element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber
Tb,0.0199898485085115,0.0482308878650624,0.0428948930188966,0.0237276276745273,0.0384272216148674,0.0549225753553012,0.0283955762923626,0.0387381696079957,0.0664852998594397,0.0819738794315154,0.0552227666718717,0.0980501327502725,0.0870432219272208,0.078830216304856,0.0383082148992654,0.0613985046072144,0.0627366273621731,0.0766711307199741,0.1302453342183348,0.1057702444166792,0.0466711697641721,0.0594359675152261,0.058441531313446,0.1179078361705445,0.0189505895673901,0.0429793260971412,0.0435994650944862,0.0224504333905979,0.047948871622676,0.039268916913946,0.0171998477276276,0.0356485826956108,0.0318005036701541,0.1337652858035289,0.0222469155083552,0.0482250117132586,0.057123692019365,0.0726742955607977,0.0655521747498501,0.0759724668181196,0.0791297754582435,0.0894895781661372,0.0685040793526135,0.0819052157961117,0.0787082920254363,0.0843769368798718,0.0978007995295108,0.1138732883174029,0.1009125996421631,0.1183668891897252,0.1069180116846751,0.0466269948705863,0.0648181366275793,0.0699370940811803,0.0942377335078312,0.1088908532403035,0.0850425364713296,0.0471689353795174,0.0543530319595864,0.0283168118459696,0.0836694008032266,0.0256898879358508,0.0433225987819116,0.073404643619046,0.0249804835376669,0.0383597849203527,0.0674932141093371,0.0211580920669957,0.030245984143137,0.0563324457552082,0.1944769911635504,0.0225514365998686,0.038013425042182,0.1068943072497489,65.0,29.0,158.92535,1629.0,3.0,6.0,194.0,1.21,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,5.0,31.7366666667,0.0,0.0,194.0
Dy,0.0203825358260581,0.0573046862131437,0.0457096030308016,0.0206370243781912,0.0319276066545869,0.0529947702190736,0.0251383627079555,0.0351680736287262,0.0635041385274246,0.0712364519848452,0.0426768242464169,0.0825719815516381,0.0756363037390866,0.0675275490034583,0.0360241105254484,0.0536123373414586,0.0547054233239985,0.0870608425300599,0.1419875638280348,0.1109216150551797,0.059231963432712,0.0770077417229441,0.0472021907428755,0.115536505518036,0.0191823422829845,0.0441570993246576,0.0414394869049575,0.0214410517212978,0.0433940454620321,0.0366212732663477,0.018086950255312,0.0358889392192385,0.0304197413935097,0.1496884780102121,0.0277896351507162,0.0555404793279519,0.0602771577993734,0.051720071150425,0.0638328506335599,0.0760257889889354,0.0808882481508885,0.0751179439647877,0.0580928561208488,0.0878707791697229,0.0811537504216638,0.08264163663275,0.1007868719288149,0.1200539344419854,0.104437054503792,0.1256828659766418,0.1130133347272789,0.0468784770586824,0.0662328772903303,0.072712641103609,0.0974932893950429,0.1085253923422799,0.0835222200880151,0.0512776944312159,0.0608173257676056,0.0255339320129729,0.0860871606125543,0.0294773880008943,0.0475413234734049,0.0782276527724479,0.024830729910676,0.0366763935283287,0.0676914337013601,0.0213103217339339,0.0296987771846384,0.0556768289714406,0.2078514241513513,0.0240729878032669,0.039690446798077,0.1132891026162443,66.0,31.0,162.5,1685.0,3.0,6.0,192.0,1.22,2.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,4.0,4.0,31.24,0.0,0.0,194.0
Ho,0.017367372047244,0.0603817872375319,0.0466421833989494,0.0213832226049867,0.0329979699803146,0.059010006561679,0.0259461737204721,0.0360537442585296,0.066119750656167,0.0825891773293954,0.0549035843175845,0.0981718339895008,0.092132197342519,0.0826901041666657,0.0379631930774273,0.0655830257545922,0.0667026123687654,0.0894955913713905,0.1733849245406824,0.1305733472769026,0.056614070702099,0.0750565534776894,0.0486350680774273,0.1085297121062988,0.017219119094488,0.0400349614501307,0.0368720062335952,0.0193520136154854,0.0420729986876636,0.0373927780511806,0.0162927944553805,0.0363203535104982,0.0283778297244091,0.1474186146653542,0.0272500205052491,0.0533005659448813,0.0596674253608917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,164.93032,1747.0,3.0,6.0,192.0,1.23,2.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,3.0,3.0,30.7333333333,0.0,0.0,194.0
Er,0.024154586719379,0.0531599677868065,0.0433498608975761,0.0202261878614831,0.0306649095834245,0.0500873965883294,0.0231955670254042,0.032127205505527,0.0651520609122182,0.07363491104766,0.0465383995900132,0.0825336957317513,0.08177523976865,0.0713261219708607,0.0329389779632472,0.0587287868804442,0.0589342191961335,0.0908378907679911,0.1778383849476546,0.1290021231422503,0.0545927044439555,0.0722519950215964,0.0518142616589788,0.1149989384288746,0.0166988615564827,0.0374961197745071,0.0330506808697557,0.0206704370744562,0.0443896698147734,0.0345253312834024,0.0165365509920198,0.0360991287795586,0.027078629475071,0.1391195182663445,0.0288370305293209,0.0522663811406392,0.0544522659052632,0.0543169012344067,0.0628180381233712,0.0734727225865796,0.0786074619409326,0.0645387996220353,0.0511069461805218,0.0836695616341646,0.0777103401635456,0.0816352960101095,0.098595069841892,0.1178299140486429,0.1018020683287493,0.126305049067126,0.1121912452666214,0.0430415817861972,0.0637705208028761,0.0685097263969568,0.1011205597597477,0.1198148077997555,0.0906316632681785,0.0547581281889692,0.0646197367152552,0.0252797941504628,0.0826157899605097,0.0291115772474524,0.0459438635769815,0.0774290725595453,0.0241704416348869,0.0357016282354478,0.0663235707435209,0.0209087146165047,0.0299268565197577,0.0536195490976793,0.2004693247655037,0.0228360968924726,0.0373136387137401,0.1111390874941318,68.0,35.0,167.259,1770.0,3.0,6.0,189.0,1.24,2.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,2.0,2.0,30.585,0.0,0.0,194.0
Tm,0.0229468405584129,0.0646161278471708,0.0505399706098453,0.0205721895664952,0.0386362968405583,0.0701980161645844,0.0234103967670829,0.0352355620867007,0.0649605804555469,0.072050698016164,0.0402030492285081,0.0862384643644371,0.0781919544452602,0.0677425789860392,0.0302928728875824,0.0508141440117556,0.0510939015429827,0.0878213813372514,0.1917691770756795,0.1316544819985294,0.0522892725936806,0.0708439382806753,0.0462017634092577,0.1115250918442312,0.0186850844966936,0.043112894930198,0.034600220426157,0.0180151726671565,0.038689493019838,0.0307779941219689,0.014441917707568,0.0332664217487139,0.0253457751653195,0.1505550698016155,0.0295063188831739,0.0555150257163845,0.0577103232916969,0.0496412730190957,0.0633133084300488,0.0751178278600244,0.0744015661806337,0.0637190231038503,0.0587701046596606,0.0909654075522593,0.084262231414878,0.0818687969240574,0.1031031120544381,0.1160591407586933,0.1109885992619129,0.1310556581960543,0.1176702934345229,0.0444507740656164,0.0681186504330734,0.0728508853950916,0.0885386396103572,0.122348760521216,0.091309648674441,0.0551618370433788,0.0624901618341124,0.0271425692710003,0.0792348033143887,0.0289190264835134,0.0462359804885564,0.0759148343222739,0.0227671052533991,0.0352933757967177,0.0654123933397441,0.0202606941933756,0.0296210985620004,0.0579975884319435,0.2037562424506259,0.0238651703500623,0.0399718561578117,0.1091147029875382,69.0,37.0,168.93421,1818.0,3.0,6.0,190.0,1.25,2.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,1.0,1.0,29.78,0.0,0.0,194.0
Yb,0.0178111483520867,0.0358651544170453,0.0349925983560765,0.0198983121857791,0.0352641449205966,0.0979644082674959,0.0161512050115712,0.0276677439948924,0.0515317412816208,0.0763157369723079,0.0545584350809983,0.0904492857712866,0.0889450961615187,0.078241920038304,0.0312233660521902,0.0625254768174917,0.0609951320724594,0.1041683824116188,0.2520131274439408,0.173142327028969,0.0577081637538895,0.0784075093767448,0.0632985994733057,0.1275646995451281,0.0178725560609686,0.043888057617109,0.0373801372595957,0.027296165509536,0.0571772404436988,0.0474364974862336,0.013983500917724,0.0313521666267652,0.028259536349852,0.1679296544569466,0.0347513167344981,0.0689014045167977,0.0642071063761864,0.0496950579781773,0.0488139577766043,0.0733549845811244,0.0996540711349108,0.0688411616742815,0.0656590052284836,0.1176358502411158,0.1053610559739326,0.0872173194849423,0.1201830112440627,0.1637875005343712,0.1251369943372832,0.164441101221988,0.1545533077017622,0.0418026275576554,0.0678574912315219,0.0730765991915851,0.0920608837353301,0.145108861281023,0.1081594884979795,0.057693354548155,0.0678965222927443,0.026756191158689,0.0934101740677288,0.0332000163687234,0.0536026953586803,0.0797004721232908,0.0234811830573107,0.0401014945743017,0.0664180906390148,0.0218526895222395,0.0316024575388214,0.0577969395074641,0.1695846393923636,0.0251060975346405,0.0413375893089451,0.0855085786159645,70.0,39.0,173.054,1092.0,3.0,6.0,187.0,1.26,2.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,34.12,0.0,0.0,225.0
Lu,0.0289122877680008,0.0452031850291232,0.0334753377122318,0.0156966166811253,0.0381296319246494,0.0705222456314282,0.0203568286032965,0.0384962820671702,0.0590259325814841,0.0724963750154907,0.0502060044615189,0.0839860577518891,0.0801061779650507,0.0700664890320975,0.0259239063080926,0.0474454393357288,0.0493702751270288,0.0931757652745067,0.209416377494113,0.1431459908290984,0.0523743028875939,0.0675120832816947,0.0796424587929104,0.1200525777667608,0.0151775932581485,0.0358765646300654,0.0280181559053165,0.0285242285289377,0.059602057256165,0.0448642644689549,0.013265708266204,0.030722022555459,0.0241576093691906,0.1410023546907911,0.0279812554219852,0.0555825690915846,0.055662473664642,0.05877715894255,0.0514065383056228,0.0694863489873736,0.1098178187141506,0.0891733909659576,0.0625401642671755,0.0989076380222041,0.0950002422781529,0.0864782132595865,0.1073589213864531,0.1431838274553463,0.1084685876924964,0.1442330806207501,0.1328379761267089,0.0449250916837003,0.0648864868840979,0.0750058529380147,0.0947259276168281,0.1258900429607822,0.0955019876248037,0.0542871655595874,0.0628583469653143,0.0306900487643328,0.0828398168597171,0.0284317095167252,0.0428110968537966,0.0700637300831172,0.0253940167957652,0.0396398640220212,0.0656418379099132,0.0216803558560808,0.0295354698775803,0.0544953781766048,0.1763667246103876,0.0227461014200917,0.0365088273578716,0.0948861235420747,71.0,41.0,174.9668,1936.0,3.0,6.0,187.0,1.27,2.0,0.0,1.0,14.0,17.0,0.0,0.0,9.0,0.0,9.0,28.865,0.0,0.0022471,194.0
Hf,0.0262399814875311,0.0435696395513445,0.033293123162365,0.0248843242948926,0.0895553740607633,0.1113648862027647,0.0200445388217357,0.0334129913971466,0.0533175705107259,0.0812920886420552,0.0422682402265051,0.0879861700969174,0.0854318577806809,0.0747095720352818,0.0368398671458125,0.0697750735053897,0.0725934879668945,0.0666920668626805,0.1606513666557762,0.1036634269846447,0.0580557007513879,0.0797745290210163,0.042110965915278,0.0793215996950881,0.0139393716650332,0.0299849450070781,0.0302219318305562,0.0174730480235216,0.0343923009909613,0.0480964281825108,0.0164132364151148,0.040280028313187,0.045716486986823,0.1378164270935416,0.0198763748230425,0.0383862027659803,0.0653825002722417,0.0363790307104957,0.0532362599311132,0.0694114629794509,0.0671437314265435,0.093556339715708,0.0936456334425854,0.0566134019969436,0.0755267679558975,0.0619276003346329,0.0766225850496987,0.0845765797327177,0.0782233226242861,0.0901576663786563,0.0797830070304224,0.0340200924998765,0.0467971777061458,0.0529017763192312,0.0979226405104856,0.1023534715350309,0.0781428104017034,0.049260825485886,0.0602803364462437,0.0322472425717398,0.0731473467616909,0.0248567314898659,0.0434130728481632,0.0808737967415309,0.0178473164185779,0.0288103091331613,0.0586799707917446,0.0177872327077766,0.0300607100399665,0.0573963598403962,0.2380848173143537,0.0209414305562792,0.0339384445191619,0.1429392166814717,72.0,45.0,178.49,2506.0,4.0,6.0,175.0,1.3,2.0,0.0,2.0,14.0,18.0,0.0,0.0,8.0,0.0,8.0,22.2,0.0,0.0,194.0
Ta,0.0261378370804008,0.0546666251479097,0.0587866973905453,0.0410086566606459,0.0444641589337978,0.0604396524880107,0.0265243818895183,0.0577828672852954,0.0680082518527736,0.093616117581117,0.0622481316559747,0.1016893099582735,0.1014599862988103,0.0822530360590391,0.0395619823130093,0.108423195491063,0.1019248302920843,0.1337198262440054,0.3879045898984883,0.2505087812169153,0.0729403686865535,0.1041811515227002,0.0369003082767636,0.1130008251852775,0.0179946752195302,0.046011303481347,0.0379985676029141,0.0241659245189011,0.0539288005231357,0.0515351404371919,0.0160248178364575,0.0330841221896988,0.0331742542193432,0.1631008127296509,0.0235396088933174,0.0459734228062521,0.074288503456436,0.048907816613001,0.0493837365536674,0.0631392151349383,0.0876769713659075,0.1417655562681272,0.131697776298867,0.0852064001435148,0.0931423837001119,0.0917287268023335,0.0895251101305845,0.0820441328257918,0.0967932006318462,0.1025832260763675,0.0835208810918762,0.0411594362856409,0.0590908905382368,0.0648978749925715,0.0998930684983277,0.1469635962150107,0.1066106228905013,0.0474001331266471,0.0577188771424325,0.0231012207074877,0.073944305622691,0.0244231491025779,0.0347735480863459,0.0537029850468226,0.0289850587505062,0.0382161946497855,0.060501274258914,0.0229928296444067,0.0267880956397689,0.0466170436835683,0.2104411050012662,0.0305880492306991,0.0395492615502373,0.1108190221937647,73.0,48.0,180.94788,3290.0,5.0,6.0,170.0,1.5,2.0,0.0,3.0,14.0,19.0,0.0,0.0,7.0,0.0,7.0,18.12,0.0,0.0,229.0
W,0.0385105352093243,0.0931936857714318,0.1296029381336638,0.072756845299675,0.0312091523553346,0.0421066452858812,0.0259191151113867,0.0753119008207453,0.0730411924960333,0.1286832367749498,0.1928022967101191,0.1288696461824954,0.1690965238982004,0.156137474998276,0.0538491447686041,0.1422952100144834,0.1352093075384504,0.1387649493068483,0.3728797330850413,0.2395491413200924,0.0717503620939366,0.0948470239326842,0.0530213462997442,0.1143122629146836,0.0204583419546174,0.0593030208979921,0.0608823711980128,0.0266721325608659,0.0611075763845776,0.0596073522311876,0.0158557141871852,0.0308757845368643,0.0330360714532033,0.1390185012759497,0.0213984067866748,0.0515007931581483,0.0622269639285461,0.0993231752266732,0.0542767099700615,0.0813167934089314,0.1125924627013543,0.1736593251033014,0.1425980978972312,0.0819058526732689,0.083923033786446,0.078370890893556,0.082761459211546,0.0856200913259166,0.0887617772810761,0.0985729474597023,0.0799537569333188,0.0413787548824367,0.0564510916721344,0.0644767890641876,0.0921460662012444,0.1392858361320853,0.0988842779289526,0.0474804079896164,0.0589614089885287,0.0229162685960759,0.0759888864048723,0.0318677512557183,0.0376770177258534,0.0538887986756848,0.0449877919742559,0.0455923150940751,0.0683819942593444,0.0310297751004143,0.0301387595282768,0.0480025085434909,0.160429578881332,0.031148192592411,0.0392140794592317,0.0836326233207756,74.0,51.0,183.84,3695.0,6.0,6.0,162.0,2.36,2.0,0.0,4.0,14.0,20.0,0.0,0.0,6.0,0.0,6.0,16.05,0.0,0.0,229.0
Re,0.029304857819905,0.0396607582938385,0.0529242417061605,0.0368457109004735,0.018091990521327,0.0508168957345967,0.0344182464454973,0.052734668246445,0.0457271800947863,0.0894783649289093,0.1082129146919427,0.0860215402843595,0.0941221563981035,0.0674324407582932,0.0289714454976301,0.1074840284360182,0.0985280331753545,0.1375486729857814,0.1683934123222742,0.1125122748815162,0.0534923459715634,0.0585218957345965,0.0199301895734596,0.0525316587677721,0.0193886966824645,0.0696947867298574,0.1149277251184827,0.0357734360189571,0.0739918009478668,0.1127703791469189,0.0237466587677724,0.0417167298578196,0.0758178909952601,0.3255339573459729,0.0299356161137439,0.0561466824644546,0.1920323933649286,0.0771882079231794,0.0388913418248238,0.0595722268832989,0.0647911770109332,0.059570029957316,0.0856758334273928,0.0572213636592901,0.064988861682259,0.050774618712128,0.0685920764205796,0.0704158954319553,0.0699226118171431,0.0753928727852225,0.0532612081866257,0.0347098994421187,0.0456761389448646,0.0507051270036702,0.116428795113427,0.0846000635731522,0.071631151317402,0.0425376092940999,0.0469044833138321,0.0111594073162871,0.0493251367938998,0.0232471879893866,0.0363831475949914,0.0631151143798582,0.0286317349718638,0.0395288554898059,0.0762148274604731,0.02263848253247,0.0292922425912697,0.0646264322142394,0.2602650344724414,0.0271223417731498,0.0429357541497931,0.1564100717782908,75.0,54.0,186.207,3459.0,7.0,6.0,151.0,1.9,2.0,0.0,5.0,14.0,21.0,0.0,0.0,5.0,0.0,5.0,14.655,0.0,0.0,194.0
Os,0.0167604166666666,0.0384635903426791,0.0288569898753894,0.0165270638629283,0.0150118769470405,0.040142523364486,0.0276302570093458,0.0563817172897196,0.0653022780373831,0.1005384053738315,0.0990750097352023,0.1116995716510896,0.1184710864485974,0.0944058119158876,0.0261680295950156,0.0639429517133955,0.0654090732087226,0.1669394470404979,0.3296838979750767,0.1954467971183793,0.0445158683800623,0.0620473617601245,0.0527231308411215,0.1007136390186913,0.014331824376947,0.0340066199376947,0.0446191588785047,0.0266962130062305,0.0552427959501557,0.0639993185358255,0.0173384929906542,0.0328583528037383,0.0494705996884735,0.3268832262461054,0.0247667445482866,0.060281688084112,0.1937042932242979,0.089294097796133,0.0379138471856953,0.0583584697113723,0.1069575219463935,0.0978743291821373,0.1036259811470985,0.0700243276121213,0.0712846586400062,0.0511844238256972,0.0810226561327402,0.1010717612245989,0.0813366255212365,0.0988518756067238,0.0780347470698172,0.0381503293733285,0.039652531771112,0.0457668113241316,0.1190724151481423,0.1073167394596045,0.0759622778692927,0.0357233672519881,0.0431467574817931,0.0226082317219159,0.0610523607205025,0.0224305894550673,0.0374893712904028,0.0615790275104164,0.021277454908951,0.0318153042414898,0.0539532029543187,0.0171415110215453,0.0219076070470285,0.0420869097922902,0.2416599464982307,0.0228379315000159,0.0407027340485834,0.138666680033101,76.0,57.0,190.23,3306.0,8.0,6.0,144.0,2.2,2.0,0.0,6.0,14.0,22.0,0.0,0.0,4.0,0.0,4.0,14.09,0.0,0.0,194.0
Ir,0.0195497956055185,0.0627476750127739,0.0502301737353089,0.0330126469085333,0.0277454777721001,0.0345159938681653,0.060330838017373,0.0590808380173729,0.0514404956566169,0.1062087123147666,0.1232550843127229,0.097571180378129,0.1194538579458349,0.09917892181911,0.03822731221257,0.0480497956055184,0.0576613949923347,0.1161968574348488,0.2689513285641281,0.1657431783341844,0.0512433571793558,0.0640397547266218,0.0400832907511496,0.0947797904956558,0.0252080224833929,0.0430680122636686,0.082597419519672,0.0201672968829841,0.0376040623403166,0.0766586101175259,0.0143259070005109,0.0202650485436893,0.052362774655084,0.277371538068472,0.0211004343382727,0.0486029637199794,0.1569804803270304,0.0378853695705316,0.0704446711341392,0.0734612458010095,0.0859081299241308,0.077086100216101,0.0836045412702555,0.0916055044305649,0.0881469220335434,0.0666813084694222,0.0873155950228338,0.122240022412625,0.0816039665475092,0.1083797098123086,0.0950726409560849,0.0479133234590007,0.0544155498001908,0.0601710588823351,0.0891704567141179,0.1027985379270466,0.0786746140723302,0.0420093650815517,0.0467536919963954,0.0288767151633599,0.0724554662909449,0.0264511841483335,0.0395297362232002,0.0781010589392539,0.0191204953225721,0.0317417215869348,0.0630013145576948,0.014150816870967,0.020770876889912,0.0396253215566415,0.2343243346474483,0.0213399849447797,0.0403804345141864,0.1291822466246073,77.0,60.0,192.217,2739.0,9.0,6.0,141.0,2.2,2.0,0.0,7.0,14.0,23.0,0.0,0.0,3.0,0.0,3.0,14.21,0.0,0.0,225.0
Pt,0.0168290956208216,0.0322952940734617,0.0577903552918194,0.0667191279200773,0.0353294711935698,0.0329789867047244,0.0982182453241189,0.0746769323217898,0.0370818748591598,0.147555378201758,0.1219755126568015,0.1383896003905958,0.144847911815519,0.1100019154210169,0.0393956658904827,0.0492274280778182,0.0540643356118075,0.091551735146097,0.1580308157440096,0.0971032637271834,0.0475802223390665,0.0491390370314724,0.0482249492976786,0.1025196987906552,0.0213082325546457,0.0378898445128819,0.0776624164350628,0.0259962254938779,0.0555228348231047,0.1048256591301734,0.0160289003229925,0.0246300420641477,0.0629024825358665,0.3360525801847835,0.0247629948170958,0.061548561556373,0.1845973108991219,0.0419892934864892,0.0457839681647951,0.0670580896864914,0.0715011701940924,0.0436811018610813,0.046084616372784,0.1018833167511691,0.0874442724949891,0.0518718974056718,0.0855123534806414,0.1420473351890681,0.0734141338524412,0.1133122868255805,0.0997496644177941,0.0411106944403643,0.0434943193113929,0.0514211440171949,0.0784514761675934,0.0726962886695974,0.0563819203376533,0.0432827737145377,0.043728769482257,0.0406572950131742,0.0794085539434086,0.0202743203580002,0.0347036790233979,0.0638644717786057,0.0215435337632457,0.0432530031016282,0.0822849114969323,0.0155243936927877,0.0273383129166962,0.052063654426827,0.2948313902295822,0.0212393357757243,0.0555796161110291,0.1625256521256443,78.0,63.0,195.084,2041.4,10.0,6.0,136.0,2.28,1.0,0.0,9.0,14.0,24.0,1.0,0.0,1.0,0.0,2.0,15.02,0.0,0.0,225.0
Au,0.0438414461247632,0.0264261916014039,0.0372030110721031,0.0440329800162023,0.0490186504185789,0.1278287030785846,0.0943816162570883,0.0612892924655676,0.0299429516608151,0.1117659499054819,0.0923413954901429,0.110083699027815,0.1158505941128815,0.0835764920334858,0.0359909701593297,0.0364992067242771,0.0437859337024028,0.0984654840669723,0.0828923339184437,0.0590768633540366,0.0441681744531455,0.0444083513367534,0.0454884384283009,0.0810965095868209,0.0241649844720494,0.036012540507696,0.0838637084796107,0.0241342492573586,0.0422642114501752,0.1040940453686197,0.0242714690791247,0.0381595834458542,0.1209961855252494,0.3144680495544175,0.0243941567647851,0.0496035140426677,0.1850123717256285,0.0524915886663591,0.0396200950763786,0.0522339618848994,0.0516888536885345,0.041750924020794,0.075456425169845,0.087144633655939,0.0713101860788026,0.0353742120758959,0.0712782558694073,0.0985358297767336,0.0684776591001837,0.0891357879252022,0.0740116660330995,0.0387712291313062,0.0394240921575017,0.0469542216419214,0.0836904295488793,0.057270061046636,0.0498991368777157,0.0428384371662619,0.0415426273010439,0.0337790729111869,0.0666991359446327,0.0240343319306337,0.0356406234877506,0.0725530292018246,0.0226809453772599,0.0404057157368591,0.0911322250563212,0.0210666253250919,0.0350791831886967,0.0971494687749257,0.2823076600069965,0.0218624974968322,0.0477134212426774,0.1660174935697877,79.0,66.0,196.966569,1337.33,11.0,6.0,136.0,2.54,1.0,0.0,10.0,14.0,25.0,1.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,225.0
Hg,0.0305746194430026,0.0346129129908315,0.0369538790866628,0.0392906720290603,0.1956949489707674,0.408192916450442,0.074025103788271,0.0783806218647283,0.1022647033385223,0.1549552845528461,0.1788285547483139,0.1668210517211561,0.1975618621345798,0.1653350847604224,0.05593891627746,0.0876151617367227,0.1004102015222275,0.1131376275730839,0.1819065256875977,0.1334462247016087,0.0732562489188713,0.0958625454073683,0.0412498486421031,0.1281496713371394,0.0250107464106553,0.0458116891541251,0.0589921293893783,0.0320807170039782,0.0599314781179721,0.0759421596609575,0.0194743772703683,0.0347302586057772,0.0554091852620647,0.1804012497837753,0.0285248226950351,0.0493140027676868,0.0934877616329348,0.0897646595306386,0.0676253460663219,0.1038614944555721,0.0989082896355597,0.0943371678465501,0.1558441015308646,0.0880691685201927,0.1087774376509525,0.0903571856200741,0.1183775868069668,0.1686349465139247,0.1221113580720086,0.1577799520166558,0.1373707923237555,0.0626944335759313,0.0859788890799633,0.0957298988129118,0.0940010020226913,0.1254091632698094,0.0976054014029561,0.0643045826216348,0.0734122840762898,0.023755291514015,0.0850720847554393,0.0277491451395104,0.0396736160508944,0.0577623433393757,0.0299751622450279,0.046680328453534,0.0671028523454874,0.0214141131462143,0.0319803088600733,0.0558755166780332,0.1612471168498438,0.0264189524262863,0.0398856166020749,0.0856626005478245,80.0,71.0,200.59,234.32,12.0,6.0,132.0,2.0,2.0,0.0,10.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,25.2375862069,0.0,0.0,166.0
Tl,0.0688901805453199,0.1201272291820189,0.0683949152542365,0.0318360353721441,0.0230559322033897,0.0482451731761232,0.0356117170228442,0.0481004974207806,0.0928871039056737,0.0727475128960937,0.064256484893146,0.0764362380250545,0.0843574981577003,0.0786902542372875,0.0586857590272654,0.0702098931466462,0.0772458548268231,0.0811784082534999,0.1073717022844504,0.087616212232866,0.0556605379513627,0.063112546057479,0.0575776529108321,0.093449742078113,0.0280932940309503,0.0547864406779654,0.0722927044952092,0.0240012527634486,0.0474387988209281,0.0736052505526891,0.0168150331613853,0.0300673728813557,0.0482628039793656,0.178108621960206,0.0208574613117169,0.0453771739130431,0.0960661385408985,0.0885232799583153,0.1151105698444035,0.1026345338559899,0.089617226009087,0.0743789602123222,0.0813238137141557,0.0520526815060236,0.0698289652905705,0.0871233038056292,0.1007430484351063,0.1113278389469211,0.105937285470994,0.1209029439364332,0.1047652060553026,0.0518153428590298,0.076175691263017,0.0880597397497092,0.0858816629908058,0.1241970935544696,0.0917489414335844,0.0479943382178207,0.0576773558310837,0.0288580008207321,0.0887133731379383,0.0341035600977254,0.0555689851077653,0.0680845953046512,0.0323636451739721,0.0513517389956832,0.0717116113173069,0.0219341137174081,0.033380739423434,0.0502210924978873,0.1550586081683103,0.0246779826214729,0.0410687622357975,0.0801808243788758,81.0,76.0,204.3833,577.0,13.0,6.0,145.0,1.62,2.0,1.0,10.0,14.0,27.0,0.0,5.0,0.0,0.0,5.0,26.91,0.0,0.0,194.0
Pb,0.060502063586098,0.123022304502371,0.0719112657977885,0.0359521524486567,0.0182645142180092,0.029209814375987,0.0380929699842019,0.0521891883886254,0.123847462480254,0.0975715047393371,0.0582507800157977,0.1090122827804114,0.1099534853870464,0.1035845477883102,0.0783909261453398,0.1030301342812013,0.0880826718009483,0.0983254048183255,0.1609896820695107,0.1377666567930496,0.0820404028436022,0.097449032385467,0.0330368088467611,0.1149835308056879,0.0276937203791466,0.0645023597946287,0.0758611769352292,0.0254820300157975,0.0466304008688781,0.0561144154818323,0.0218536828593994,0.0333633787519744,0.0465972353870456,0.1578818127962092,0.0229459221958923,0.0500583234597153,0.0757010367298577,0.1038052137400876,0.0914186995189609,0.1032868723382703,0.1067094691250637,0.0892808419148681,0.0848426995270135,0.0795651752768667,0.0998516200869557,0.1192409244293889,0.1046467941763101,0.1201665873810909,0.1112332280237693,0.1287242028587436,0.1150222270807788,0.0603514337252108,0.102417100596851,0.1031538914320711,0.0928355962304084,0.155555816438677,0.1107127362527427,0.0642121630224191,0.0760235145353536,0.0193777182186526,0.0885479760574974,0.0325051763286881,0.0465239386517758,0.0586665148568864,0.0305953469769543,0.0424117341926434,0.0553087787898847,0.0268778615244452,0.0330076294359945,0.0488356601371376,0.1423947577255149,0.02791540737589,0.0397214272708004,0.0687040073377289,82.0,81.0,207.2,600.61,14.0,6.0,146.0,2.33,2.0,2.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,28.11,0.0,0.0,225.0
