elements,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
Pb,0.06050206358609802,0.12302230450237103,0.07191126579778853,0.03595215244865679,0.018264514218009245,0.02920981437598701,0.03809296998420191,0.05218918838862543,0.12384746248025408,0.09757150473933712,0.05825078001579775,0.10901228278041142,0.10995348538704643,0.10358454778831021,0.07839092614533986,0.10303013428120135,0.0880826718009483,0.09832540481832557,0.16098968206951073,0.13776665679304964,0.08204040284360226,0.09744903238546707,0.03303680884676119,0.11498353080568799,0.02769372037914664,0.06450235979462875,0.07586117693522926,0.025482030015797547,0.04663040086887811,0.05611441548183237,0.02185368285939948,0.0333633787519744,0.046597235387045605,0.15788181279620925,0.022945922195892383,0.05005832345971534,0.07570103672985778,0.1038052137400876,0.09141869951896091,0.10328687233827032,0.10670946912506371,0.08928084191486814,0.08484269952701355,0.07956517527686675,0.09985162008695579,0.11924092442938891,0.10464679417631012,0.12016658738109094,0.11123322802376939,0.12872420285874364,0.11502222708077883,0.06035143372521086,0.10241710059685105,0.10315389143207115,0.09283559623040846,0.15555581643867705,0.1107127362527427,0.06421216302241918,0.07602351453535365,0.019377718218652605,0.08854797605749748,0.0325051763286881,0.0465239386517758,0.05866651485688642,0.030595346976954367,0.04241173419264341,0.055308778789884765,0.026877861524445226,0.03300762943599452,0.048835660137137665,0.14239475772551496,0.02791540737589005,0.03972142727080046,0.06870400733772893
Bi,0.055534228383689516,0.11386337048636738,0.10116325841316662,0.06369705692704483,0.015431466470154587,0.039959860906410995,0.04221855809383431,0.0733503208671092,0.13828261637190012,0.11202279845246921,0.07347620363547053,0.12033901375583474,0.1285708978138057,0.11865868337018005,0.07909979888233855,0.14205202192336203,0.11545989928764484,0.11745675970277605,0.2323097902849437,0.1750219924465748,0.08554763111029268,0.10157211833701826,0.05033992722918188,0.13370939265536844,0.024502095615327613,0.054478744473102254,0.06653624723655123,0.02471737595185428,0.04850679347826061,0.053186440677965886,0.016948469356423274,0.030047155183001314,0.03535670750429841,0.1305266672807669,0.021612080876934184,0.04290558216654365,0.05933681834929958,0.07941711149240524,0.09072341260751106,0.11919748179106207,0.13272555681949777,0.10744344124702691,0.08323431675692099,0.0821535416253707,0.1163979467369146,0.13081345343833517,0.11251499976866647,0.13274774474170503,0.11699177655568319,0.1402209279389891,0.12680268596905056,0.057783074665809626,0.10939091800995188,0.10264535977674094,0.09297986392986012,0.17408310870676308,0.11964917295468605,0.062268592489275805,0.07631155693491466,0.02832838497828395,0.09860202851417434,0.028357789832167194,0.04338407874895131,0.05691688416472513,0.029193231741717035,0.044463271168003596,0.06094645664521986,0.0225065060154737,0.029972380408414396,0.043753444910256845,0.1457924351212059,0.029072642196658303,0.040938268691692085,0.06972829605766191
Po,0.0035918367346938775,0.04760204081632659,0.052867346938775595,0.03817346938775507,0.0019285714285714286,0.0007040816326530613,0.015520408163265277,0.0189081632653061,0.016581632653061198,0.028112244897959146,0.06386734693877551,0.030030612244897927,0.04535714285714285,0.04611224489795918,0.02293877551020405,0.04089795918367347,0.0463367346938776,0.15763265306122443,0.6672551020408165,0.40639795918367344,0.0005,0.0005,0.03884693877551019,0.018724489795918352,0.0005,0.0005,0.0005,0.0057857142857142855,0.0050918367346938775,0.010540816326530596,0.0005,0.0005,0.0005,0.14590816326530603,0.020739795918367325,0.03745918367346936,0.05945918367346945,0.015975686574668486,0.04690348471404378,0.05300560619504727,0.038667459869323184,0.0019511575381140592,0.0007073082197305796,0.015757884972170667,0.019199201419698296,0.016835887714769678,0.03888030813906588,0.081578251189804,0.038640069371622135,0.055590044365572334,0.05334789868516579,0.02393730019571795,0.043042393533240256,0.048357189557745345,0.15589065499717666,0.6615140679196582,0.3757481623966098,0.0005,0.0005,0.04137659272404614,0.06330624667258213,0.0005161117078410307,0.006290087463556852,0.010920592297069194,0.004649955634427684,0.009057054125998224,0.014312102928127755,0.0005,0.0005,0.0005,0.17695023080408143,0.01998836412035168,0.04286016656952538,0.07912315161138313
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.15249999999999997,0.0415,0.028,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0505,0.2502500000000001,0.12549999999999997,0.0005,0.0005,0.25,0.25825,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.11588461538461545,0.0005,0.0005,0.0005,0.0005,0.0005,0.029730769230769238,0.008384615384615376,0.005788461538461525,0.03487412587412586,0.1572412587412587,0.0239055944055944,0.06011888111888111,0.06215734265734265,0.04609615384615385,0.021769230769230763,0.04096153846153847,0.050499999999999975,0.25025000000000014,0.12550000000000003,0.022634615384615375,0.02434615384615385,0.15938374125874127,0.12275174825174825,0.021499999999999988,0.0175528846153846,0.03888461538461537,0.01071153846153845,0.030256993006992975,0.06452097902097904,0.0064230769230769124,0.006038461538461525,0.007576923076923063,0.08615384615384614,0.013134615384615375,0.016923076923076912,0.04390384615384616
Ac,0.001131578947368421,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.04426315789473684,0.10878947368421053,0.008552631578947369,0.08555263157894737,0.08807894736842105,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.041657894736842095,0.046605263157894726,0.12080263157894736,0.23913157894736842,0.016026315789473684,0.040394736842105254,0.13868421052631577,0.004184210526315789,0.005342105263157895,0.03428947368421052,0.03355263157894736,0.025236842105263158,0.052078947368421044,0.05307894736842105,0.0005,0.0105,0.030710526315789476,0.0027533518005540157,0.0005,0.0005,0.0005,0.0005,0.0005,0.0399251012145749,0.127082995951417,0.06987651821862344,0.035088365650969525,0.20357900277008315,0.006196288088642658,0.07604592797783934,0.078762271468144,0.0005,0.0005,0.0005,0.04074060150375941,0.12636375939849623,0.08886060150375936,0.07419133603238864,0.09984251012145746,0.04815769291650178,0.13226615749901066,0.024280706827798242,0.07655698456667985,0.11817182125353871,0.0043265927977839316,0.025023296398891955,0.054913518005540174,0.04915410063620587,0.06859857721226141,0.14715591671486408,0.11698975069252075,0.005408033240997222,0.021269085872576178,0.059246925207756235
Th,0.01243775710088154,0.0424493633692456,0.039838001958863625,0.018820568070519173,0.02280484818805104,0.021586581782566217,0.023728648383937442,0.025991283055827763,0.04354951028403498,0.04499089128305556,0.031912634671890226,0.04119725759059719,0.04329872673849144,0.038968854064642275,0.03454857982370231,0.043372869735553245,0.04451096963761005,0.07817208619000927,0.0873733594515175,0.07183819784524921,0.04839764936336897,0.054893339862879184,0.054860920666013564,0.10918912830558164,0.01759485798237031,0.05538966699314371,0.06777512242899061,0.019502840352595557,0.04125935357492636,0.03922208619000961,0.016866013712047066,0.029318805093046053,0.031281684622918735,0.16500205680705057,0.023154848188051008,0.05959916748285959,0.07259877571008767,0.06649466995143329,0.054987338579465146,0.07717123088647188,0.07546355697356454,0.07862459422871151,0.061131687269656884,0.06887198775283712,0.0637700395642916,0.060467998674133695,0.07009492510512902,0.10147789029735288,0.06999994967313639,0.08380221052239843,0.0716602456215317,0.05205775470091938,0.06167184630229119,0.07217629624165119,0.09586059086296964,0.1046018553871953,0.08334296779927809,0.051346984489511624,0.05771254649243474,0.029632727426874162,0.07841933631383573,0.0273792838929138,0.044349034610301194,0.07229269008352715,0.02702456915061777,0.0381237318136962,0.07067825201263557,0.023693643401240073,0.030225426038223802,0.05517900193540733,0.21274804123069832,0.023800596074055585,0.04338291521921066,0.11621053977797241
Pa,0.0010639097744360902,0.0007406015037593986,0.011154135338345838,0.0571315789473684,0.030830827067669195,0.012274436090225552,0.023041353383458668,0.006210526315789464,0.027804511278195502,0.0668308270676692,0.019537593984962385,0.0689774436090226,0.0633872180451128,0.0571917293233083,0.09292105263157892,0.04225563909774439,0.053203007518797016,0.02295864661654133,0.11193609022556386,0.06295864661654138,0.059146616541353406,0.0829022556390977,0.2212988721804511,0.2413646616541354,0.012759398496240585,0.04264285714285714,0.05575563909774437,0.013298872180451105,0.03177819548872183,0.036468045112782,0.004710526315789472,0.006289473684210524,0.00594360902255639,0.16436842105263166,0.011033834586466142,0.05735714285714285,0.08401879699248123,0.04815513272526932,0.028463794562618164,0.045474891836264845,0.048295159983193114,0.02258101725321431,0.01522187250639173,0.024329128609485547,0.02637948293965079,0.029764246758723197,0.052839924069954705,0.18535992986535982,0.03849299661670152,0.07670564153110018,0.06917968473844144,0.03136613708230072,0.02909007773115108,0.0383110500344326,0.06056519593554146,0.13399148208429132,0.0868476227460496,0.034689143750797194,0.03333929171595481,0.058089306325009485,0.09626184604305302,0.01934464212350479,0.05165859438895301,0.07223729889854012,0.01919721967142165,0.06303545589087477,0.11354591394429125,0.02315582440721051,0.03375496003022633,0.06384992434419026,0.15532124380155127,0.01629983642060526,0.035605652366864346,0.08838176481768248
U,0.017595522287409668,0.020266909434216433,0.018337278306021713,0.014241267111740355,0.06087544675972674,0.3066343988131396,0.01356856497403724,0.016695579607525612,0.049481927304605086,0.07966245195225528,0.03133621619799003,0.08536383100681061,0.0788231337244584,0.06264085575561305,0.04154455796075195,0.07413664104120253,0.06840258952053321,0.07737431721626489,0.18770699305415126,0.13511413446624898,0.11703189695866255,0.18804245060355002,0.046819104457481345,0.15081160226583162,0.022215860813270996,0.0592710398543386,0.04749035673342706,0.02806080989952086,0.05942652909838752,0.04437794187065821,0.0223706588441564,0.043618652640096386,0.028502292804639163,0.1500436307235827,0.026476869647312367,0.05785700316946469,0.059759710702002145,0.08884102529643412,0.04064068636110856,0.06213870869075828,0.08278045194968542,0.08948532964285591,0.08934839026380721,0.08139247679006316,0.0771264514082914,0.06352588662034775,0.09384334732512897,0.11379771265209286,0.09939086754819126,0.11210082715349344,0.09658801411123782,0.05487922708952625,0.06962262077781328,0.082209773662529,0.1020331985031387,0.12262763129954282,0.08726972357458324,0.06043049341337936,0.07859533683332132,0.02492680262906499,0.09416131650552138,0.031001458433146483,0.045577179832226755,0.06484221124203679,0.032521262674786486,0.0442772380905602,0.06932887910365342,0.027143502914495576,0.03340613044512988,0.05278119388481905,0.1894225488224354,0.03063348295358681,0.04441532369264137,0.1033093946416918
Np,0.010766220028208763,0.012668194640338505,0.004411142454160783,0.0029516925246826455,0.06414668547249666,0.4089160789844838,0.01178737658674189,0.009061706629055004,0.041266925246826514,0.1059878349788436,0.029137517630465494,0.10823942172073356,0.09805994358251072,0.07653966854724978,0.02193564880112835,0.03276939351198872,0.03562552891396336,0.0519629760225671,0.14561265867418913,0.10712059238363911,0.13426181241184773,0.2469640338504932,0.04234820169252471,0.16529619181946414,0.022555888575458368,0.06406981664315951,0.05341078984485199,0.03141625528913967,0.06469428772919614,0.047943935119887246,0.022800070521861754,0.04105606488011289,0.02913469675599437,0.12916008462623413,0.023967383638928096,0.05036195345557124,0.04977662200282094,0.12067367370683067,0.044847336707142034,0.07722801647715512,0.09851814984769111,0.08841897909552555,0.08229759262178545,0.06638712502949333,0.05719437009426443,0.044069715547837306,0.08546691329680296,0.10410514502254688,0.08591020295138935,0.10590493997927973,0.09085227152709081,0.05925535505352381,0.06507243530061202,0.08303939910983661,0.09299665103541932,0.10338651638283027,0.07795526035602245,0.061207638366661134,0.08734256641400195,0.020713091335862025,0.09075884620152337,0.03406686371824146,0.04631375570408897,0.06704882011436916,0.03628583553562764,0.046174845499211574,0.0676223586883458,0.029431266513268085,0.032879791381921555,0.05656286736174643,0.17582808744828413,0.029564993768053223,0.04278852673392981,0.09373758090035893
Pu,0.013360698365527474,0.07396210995542357,0.05138509162951972,0.024859088657751383,0.018416295195641436,0.04364413075780095,0.03211936602278359,0.030989351163942615,0.04562109955423485,0.07526374442793474,0.04936899455175835,0.07519068845963353,0.08041480931154045,0.06848526498266475,0.035992570579494836,0.041993313521545346,0.04794427934621106,0.08333333333333345,0.12016357107478945,0.1040011144130756,0.05198365527488862,0.07138286280336816,0.03487357602773656,0.07472535908865784,0.016819960376423967,0.04602166914314024,0.043948489351164015,0.009305349182763737,0.024507429420505236,0.027584200099059018,0.013504581475978196,0.02390242694403174,0.030765973254086247,0.20278479445269876,0.020073303615651364,0.061431525507677165,0.10283481921743448,0.047737650244153,0.06388515978205227,0.06940498857813428,0.06824283073073376,0.04647512962871269,0.038780938331812446,0.07501489074188425,0.06624351193271617,0.05983044900261329,0.07444669884809602,0.07663447977166546,0.07589319059255596,0.08803455090763324,0.07594602906126742,0.05427603064327108,0.05486458400432404,0.06632695218901898,0.09473116246224009,0.10663513129476436,0.08663003917718716,0.049971285729874075,0.06396097232140863,0.023087034397322483,0.04968110347303469,0.020672888535544335,0.04132406342917306,0.05997982804828668,0.01676713315274106,0.027225081400869582,0.05383868645285639,0.02195467681601296,0.03032255913536967,0.058431032223061716,0.23995138376128353,0.01881324364293242,0.04468290509400036,0.13595115744876934
Am,0.003707357859531764,0.016981605351170565,0.006566889632106997,0.009583612040133771,0.014941471571906352,0.06821739130434785,0.015449832775919733,0.011583612040133778,0.019734113712374567,0.0679665551839465,0.03415719063545152,0.06503678929765888,0.07760702341137125,0.06739464882943146,0.013576923076923061,0.013095317725752504,0.011066889632107009,0.09407525083612041,0.16428093645484948,0.1333628762541806,0.03463377926421407,0.047720735785953206,0.05744063545150504,0.13265050167224074,0.02167224080267558,0.07522575250836117,0.08286120401337793,0.009984949832775907,0.02782441471571904,0.021933110367892958,0.008841137123745813,0.010028428093645474,0.018660535117056832,0.20204515050167232,0.020569397993311037,0.062050167224080306,0.0913653846153846,0.04808289714975275,0.01583300592368825,0.030637552736388067,0.0482219866706395,0.032956651057726945,0.04610697648197499,0.04741246700680844,0.05086329104816892,0.0556042004692189,0.10557881471450148,0.10975409750067291,0.09273704527623745,0.11955054012763046,0.10243725966250429,0.025254223836236,0.029674550532644787,0.03789574413511439,0.10121283197245733,0.17249844759691235,0.11810131369436287,0.033323553660961326,0.042245005761349444,0.022935552694839538,0.10387071699335522,0.029306968785684884,0.06576462610911335,0.08549539779786278,0.01266692050095475,0.026097083507680974,0.04290097613786877,0.022026202843545208,0.0289456090988939,0.055666874105495985,0.24527999690032237,0.01829801574618806,0.05062459032218862,0.1277472803982242
Cm,0.0021222222222222224,0.08627777777777776,0.06065555555555555,0.012944444444444444,0.0005,0.0005,0.03850555555555554,0.04128888888888887,0.02451944444444443,0.15018888888888896,0.08708611111111111,0.1423694444444445,0.14520833333333336,0.11569444444444452,0.015322222222222225,0.0361,0.03116666666666667,0.09401111111111116,0.22324444444444452,0.1460916666666667,0.05985555555555558,0.07721944444444447,0.1020875,0.14287777777777771,0.009147222222222213,0.02219444444444445,0.03177777777777776,0.007044444444444438,0.015000000000000003,0.00938888888888888,0.014933333333333338,0.017755555555555563,0.01885277777777778,0.2640555555555556,0.0304638888888889,0.0815777777777778,0.10864027777777781,0.016317295353247288,0.05865620821842679,0.04704740859223811,0.019876473155865725,0.013040611881177923,0.018831346039657686,0.07797130231524943,0.1414074772514591,0.07503385902494572,0.14206610729603233,0.18483388038157034,0.17380317302014348,0.17516380424151884,0.15690372967965177,0.025413587528186843,0.05852168070054036,0.05873343389921198,0.11443968723096772,0.23342024877026013,0.15327522180608333,0.0326252560170528,0.03929204046484317,0.031315758981692934,0.07470157295619238,0.03245795910217768,0.05379113396224096,0.0640998879962939,0.010153894999840448,0.029149524350071246,0.04460810897356396,0.029720537031838603,0.04175766406988306,0.05758486147601217,0.25509535276570255,0.020533500787173222,0.06021031343551953,0.12288509435900673
Bk,0.000992753623188406,0.16693478260869565,0.12189130434782612,0.02641304347826087,0.0038623188405797104,0.029456521739130437,0.0488768115942029,0.04934057971014493,0.01884057971014492,0.1740072463768117,0.09458695652173914,0.16945652173913045,0.16325362318840583,0.12473188405797102,0.0005,0.0005,0.0005,0.14945652173913046,0.33155797101449275,0.20908695652173911,0.04919565217391304,0.06159420289855073,0.09543840579710146,0.06484782608695652,0.0005,0.0005,0.0005,0.004239130434782608,0.007543478260869563,0.002963768115942029,0.0028478260869565218,0.006007246376811594,0.012528985507246376,0.3744855072463768,0.03177536231884058,0.09203623188405798,0.18068840579710144,0.025765093943524723,0.0592948717948718,0.04329821627647716,0.009636008918617609,0.0043275362318840604,0.03347391304347823,0.08749045852428049,0.15064011831262344,0.06963571977204003,0.14352220407821972,0.22942622590354114,0.18395331710349028,0.19666064973243955,0.1836545790174491,0.0036494688883840624,0.010614043860572575,0.010894484922697307,0.11320344074917789,0.21191282353597857,0.13694455387288437,0.02252659695942139,0.02631697039881545,0.02807468822949516,0.031119537731326963,0.032402928360591395,0.029732513253547723,0.03951545522037718,0.008214381416190119,0.025451750110211335,0.045993805448804055,0.019875864750724025,0.029442712593014328,0.03531334187758158,0.38554869680413234,0.017374220131480513,0.0716002355250093,0.198457761656919
Cf,0.004027272727272727,0.25422727272727275,0.19799090909090913,0.046172727272727254,0.004754545454545454,0.036827272727272715,0.02793636363636363,0.04208181818181817,0.03680909090909091,0.20713181818181822,0.11725454545454546,0.20418636363636364,0.18939090909090905,0.1386818181818182,0.0005,0.0005,0.0005,0.14223636363636363,0.25488636363636363,0.17378181818181818,0.08033181818181817,0.0933818181818182,0.023090909090909082,0.0683909090909091,0.017618181818181807,0.05303636363636363,0.09335454545454545,0.013118181818181808,0.02555909090909091,0.027781818181818175,0.01713181818181817,0.023118181818181816,0.05409545454545453,0.33950909090909087,0.045734090909090905,0.10189545454545455,0.15738181818181823,0.04445927020183855,0.11956840001284677,0.10239908948181997,0.047769124253244886,0.020574993992362404,0.04018260323497164,0.14075434170308757,0.21475980033428713,0.12116312120164908,0.18725330025694067,0.2159532810270152,0.2530988802065119,0.23798621711432436,0.20230945413424928,0.01686918807481487,0.018788606238408917,0.028712990603079802,0.13939560866236506,0.1942486657730385,0.13368562834778355,0.040804817223081644,0.04990397514900985,0.009673972170818263,0.03983815188577219,0.044610492688582304,0.044636202475949155,0.06129172346630552,0.019637212230607937,0.0302737586258427,0.049573763939813095,0.03323129064455943,0.040565856108285864,0.05762816513304579,0.3447265177437027,0.03207548854780682,0.07626136084761585,0.1747206907963285
Es,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.008799999999999999,0.0337,0.0012000000000000001,0.017,0.0177,0.0005,0.0005,0.0005,0.22545,0.4215000000000001,0.28870000000000007,0.0005,0.0005,0.0005,0.0005,0.0054,0.023799999999999998,0.0653,0.0052,0.009,0.0323,0.017599999999999998,0.006475,0.0201,0.2919000000000001,0.1145,0.16950000000000004,0.0867,0.008366666666666656,0.0005,0.0005,0.0005,0.0005,0.0005,0.025699999999999994,0.06462499999999996,0.03785000000000001,0.1865405797101449,0.3566275362318838,0.15032028985507248,0.35144492753623197,0.35633768115942005,0.0005,0.0005,0.0005,0.07548333333333332,0.14083333333333334,0.09656666666666665,0.0005,0.0005,0.00048260869565216997,0.14324782608695652,0.08541014492753618,0.09277644927536226,0.14257427536231876,0.0021347826086956503,0.0034565217391304298,0.01156086956521739,0.013025,0.013843749999999998,0.0294,0.12462463768115943,0.039613043478260876,0.060659420289855104,0.04352898550724636
Fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
