element,Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Tl,81.0,76.0,204.3833,577.0,13.0,6.0,145.0,1.62,2.0,1.0,10.0,14.0,27.0,0.0,5.0,0.0,0.0,5.0,26.91,0.0,0.0,194.0,0.0,0.70989317,0.0,0.0,0.0,0.0,24.618584,0.0,5.1104083,0.0,0.0,0.0,3.9276335,0.0,15.911159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0171905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.404856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.134873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.814465,0.0,0.0,0.0,0.0,0.0,8.918177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.854885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.407695,0.0,3.7464018,0.3928264,0.0,0.0,0.0,0.0,0.6006225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721609,7.7530346,0.0,0.0,0.0,0.0,0.0,1.3277848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5820446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999362,0.0,0.0,0.0,0.0,0.2575087,0.0,0.0,0.0
Pb,82.0,81.0,207.2,600.61,14.0,6.0,146.0,2.33,2.0,2.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,28.11,0.0,0.0,225.0,0.0,7.210004,0.0,0.0,0.0,0.0,17.620005,0.0,0.46135008,0.0,0.0,0.0,0.0,0.0,21.439783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.114771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.287577,0.0,0.0,0.0,0.0,0.0,5.330482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.854565,0.0,0.0,0.0,0.0,0.0,16.038706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1920116,0.0,0.0,0.0,7.911147,0.0,0.0,0.0,0.0,9.62913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.752413,0.0,1.5854485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9020246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07682,0.0,0.2286872,1.78356,0.0,0.0,0.0,0.0,0.0,8.076259,0.0,0.0,0.24027087,0.0,0.0,0.0,0.0,0.0,0.0,0.33823213,0.0,8.92005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bi,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,0.0,12.0,0.0,10.620921,0.0,0.0,0.0,0.0,15.51549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.966902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7932024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.911834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64847,0.0,0.0,0.0,0.0,0.0,9.877867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.247837,0.0,0.0,0.0,0.0,0.0,18.179796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8401,0.0,0.0,0.0,10.955624,0.0,0.0,0.0,0.0,4.192902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.055779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3977456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.242799,0.0,0.0,9.278286,0.0,0.0,0.0,0.0,0.0,0.0,4.1669374,0.0,13.750592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Po,84.0,91.0,209.0,527.0,16.0,6.0,140.0,2.0,2.0,4.0,10.0,14.0,30.0,0.0,2.0,0.0,0.0,2.0,38.73125,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168651,0.0,0.0,0.0,4.6143336,0.0,3.0939581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6825352,2.8177147,0.0,4.0362453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2890363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3682914,0.0,3.625802,0.0,0.0,0.0,0.0,0.0,0.0,4.6612077,0.0,0.0,0.0,18.228285,0.0,0.0,0.024311347,4.068382,0.0,0.0,0.0,0.22711828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3414407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855894,0.0,0.0,19.13497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5999284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8458013,5.654923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3676276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2464924,0.0,4.129918,0.0,0.0,0.0,1.2175547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8221483,0.0,3.5739543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108176485,0.0,0.0,0.0,0.0,0.0,0.0,1.9559106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597814,0.0,4.001172,0.0,0.0,0.0,0.0,0.0,0.33518332,0.0,6.296474,0.0
At,85.0,97.0,210.0,575.0,17.0,6.0,150.0,2.2,2.0,5.0,10.0,14.0,31.0,0.0,1.0,0.0,0.0,1.0,38.73125,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0657535,0.0,0.9407378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5856886,1.3437804,0.0,1.7609309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7548385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046830505,0.0,2.3236413,0.0,1.5709172,0.0,0.0,0.0,0.0,0.0,0.0,2.020073,0.0,0.0,0.0,5.755291,0.0,0.0,0.0,1.8573912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8657367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0207906,0.0,0.0,5.793096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7928996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47743925,2.292265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0767812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1806706,0.0,1.875687,0.0,0.0,0.0,0.69090295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954262,0.0,0.98178536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608855,0.0,0.0,0.0,0.0,0.0,0.0,1.016868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9394234,0.0,1.743926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4460742,0.0
Rn,86.0,103.0,222.0,202.0,18.0,6.0,150.0,1.63,2.0,6.0,10.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,38.73125,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0657535,0.0,0.9407378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5856886,1.3437804,0.0,1.7609309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7548385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046830505,0.0,2.3236413,0.0,1.5709172,0.0,0.0,0.0,0.0,0.0,0.0,2.020073,0.0,0.0,0.0,5.755291,0.0,0.0,0.0,1.8573912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8657367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0207906,0.0,0.0,5.793096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7928996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47743925,2.292265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0767812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1806706,0.0,1.875687,0.0,0.0,0.0,0.69090295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954262,0.0,0.98178536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608855,0.0,0.0,0.0,0.0,0.0,0.0,1.016868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9394234,0.0,1.743926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4460742,0.0
Fr,87.0,6.0,223.0,1211.4,1.0,7.0,260.0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,38.73125,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0657535,0.0,0.9407378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5856886,1.3437804,0.0,1.7609309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7548385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046830505,0.0,2.3236413,0.0,1.5709172,0.0,0.0,0.0,0.0,0.0,0.0,2.020073,0.0,0.0,0.0,5.755291,0.0,0.0,0.0,1.8573912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8657367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0207906,0.0,0.0,5.793096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7928996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47743925,2.292265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0767812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1806706,0.0,1.875687,0.0,0.0,0.0,0.69090295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954262,0.0,0.98178536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608855,0.0,0.0,0.0,0.0,0.0,0.0,1.016868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9394234,0.0,1.743926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4460742,0.0
Ra,88.0,10.0,226.0,973.0,2.0,7.0,221.0,0.9,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.73125,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052270267,0.0,0.0,0.0,7.5715656,0.0,3.5846956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8236065,4.960301,0.0,6.492808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4478836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17205325,0.0,8.587658,0.0,5.737196,0.0,0.0,0.0,0.0,0.0,0.0,7.4148774,0.0,0.0,0.0,22.080025,0.0,0.0,0.0,6.824126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.719939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471887,0.0,0.0,22.204813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6865164,8.537192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9526525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3808956,0.0,6.9211106,0.0,0.0,0.0,2.4968483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4052925,0.0,3.7641869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29743388,0.0,0.0,0.0,0.0,0.0,0.0,3.7442555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.117156,0.0,6.465169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2160845,0.0
Ac,89.0,14.0,227.0,1323.0,3.0,7.0,215.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,44.5125,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805065,0.0,0.0,0.0,8.6538,0.0,4.8858566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5154862,5.6085215,0.0,7.333619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8713937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795986,0.0,6.6817784,0.0,0.0,0.0,0.0,0.0,0.0,8.285358,0.0,0.0,0.0,27.974464,0.0,0.0,0.0,7.633068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.613253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.539439,0.0,0.0,28.8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9619826,9.792121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6202974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1904054,0.0,7.9914427,0.0,0.0,0.0,2.6997871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.253213,0.0,4.727671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32103586,0.0,0.0,0.0,0.0,0.0,0.0,4.183639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.259344,0.0,7.244185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.898998,0.0
Th,90.0,16.0,232.03806,2023.0,3.0,7.0,206.0,1.3,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,32.37,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515091,0.0,7.8548503,0.0,0.0,0.0,9.1172695,0.0,0.6148856,0.0,0.0,0.0,0.0,0.0,0.0,0.01822151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.838226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.269948,0.0,0.0,3.5777652,0.0,0.0,0.0,0.0,9.250698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7194991,0.0,0.0,0.0,14.68183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.568018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606588,0.0,1.2000314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72533077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2314218,7.369,11.830497,0.0,0.0,0.0,0.0,0.0,1.3691638,0.0,0.0,0.0,0.0,0.0,0.48854867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5759609,0.0,0.0,0.0,0.0,12.944014,0.0,0.0,0.0
Pa,91.0,18.0,231.03586,1845.0,3.0,7.0,200.0,1.5,2.0,0.0,1.0,2.0,5.0,0.0,0.0,9.0,12.0,21.0,25.18,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2029588,0.0,0.02513301,0.0,0.87843865,0.0,2.8745387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0373755,0.86252326,0.0,0.6516182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7981796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205552,0.0,1.1578965,0.0,0.0,0.0,0.0,0.0,0.0,0.9224369,0.0,0.0,0.0,8.4380865,0.0,0.0,0.4024048,1.0787041,0.0,0.0,0.0,1.6844369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0756874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2912565,0.0,0.0,10.651131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5594795,0.0,0.005771458,0.0,0.0,0.0,0.0,0.0,0.21274522,1.1972365,0.0,0.36865282,0.0,0.0,0.0,0.0,0.0,0.0,0.44540954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3365909,0.0,0.90353507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5035021,0.0,2.777218,0.0,0.0,0.0,0.0,0.0,0.34358746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31078482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0442901,0.0,0.82908845,0.0,0.0,0.0,0.0,0.0,0.95213115,0.0,2.0147326,0.0
U,92.0,20.0,238.02891,1408.0,3.0,7.0,196.0,1.38,2.0,0.0,1.0,3.0,6.0,0.0,0.0,9.0,11.0,20.0,20.025,0.0,0.0,63.0,0.0,0.786844,0.0,0.0,0.0,0.0,2.2933738,0.0,4.2969337,0.0,0.0,0.0,3.2857409,0.0,7.135131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.280739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565435,0.0,4.544114,2.5674632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2945572,5.0075846,0.0,0.0,0.0,0.0,0.0,16.764597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.501691,0.0,0.94597924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315287,0.0,0.0,0.0,0.0,9.3125105,0.0,0.0,0.0
Np,93.0,22.0,237.0,917.0,3.0,7.0,190.0,1.36,2.0,0.0,1.0,4.0,7.0,0.0,0.0,9.0,10.0,19.0,18.45375,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156427,0.0,0.0,0.0,7.0692253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59003407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50218534,0.0,0.27104977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6796421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.468567,0.0,0.0,3.4138236,0.0,0.0,0.0,0.0,9.884964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.424925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.040662,0.0,0.9116739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5054038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8510675,3.9542613,9.537237,0.0,0.0,0.0,0.0,0.0,7.4273853,0.0,0.0,0.0,0.90272474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441696,0.0,0.0,0.0,0.0,12.903585,0.0,1.3437659,0.0
Pu,94.0,24.0,244.0,913.0,3.0,7.0,187.0,1.28,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,8.0,8.0,18.08,0.0,0.3180036375,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764856,0.0,2.4688752,0.0,0.0,0.0,6.9519763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32250488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5278053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3609166,0.0,0.0,3.4460065,0.0,0.0,0.0,0.0,6.519538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.918098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6637027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157188,0.0,0.2194449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1899981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9676557,2.1665978,7.011219,0.0,0.0,0.0,0.0,0.0,1.5601331,0.0,0.0,0.0,0.6646505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6103544,0.0,0.0,0.0,0.0,7.0667014,0.0,0.0,0.0
