pairs,sub
Ce Hg,0.99720340202003
Ce Ho,0.996492911533817
Ce I,0.9954351077998705
Ce In,0.9852647646103734
Ce Ir,0.9951746106283224
Ce K,0.9936145251166089
Ce La,0.9984277412198377
Ce Li,0.9979073817488845
Ce Lu,0.9971759076274368
Ce Mg,0.9974662102919223
Ce Mn,0.9975994275063693
Ce Mo,0.9973186333498583
Ce N,0.9929214816332821
Ce Na,0.9971244489843835
Ce Nb,0.997883345673213
Ce Nd,0.9980974297891677
Ce Ni,0.9975752826278171
Ce Np,0.9970621284160848
Ce O,0.9966442377889753
Ce Os,0.997911906228978
Ce P,0.9961647500034811
Ce Pa,0.993044381356404
Ce Pb,0.997261066577978
Ce Pd,0.9987652693040883
Ce Pm,0.9958066666930014
Ce Pr,0.9988868934364172
Ce Pt,0.9985162682875571
Ce Pu,0.9972587885465564
C Er,0.9933494069361398
Ce Rb,0.9960982314744786
Ce Re,0.9984975314497763
Ce Rh,0.9972533142495019
Ce Ru,0.998068557944417
Ce S,0.9958461850296394
Ce Sb,0.9975624452738399
Ce Sc,0.9982735338159422
Ce Se,0.996957846931502
Ce Si,0.9977078692832058
Ce Sm,0.9979796807169503
Ce Sn,0.9983112365231339
Ce Sr,0.9985480007302047
Ce Ta,0.9976365863794732
Ce Tb,0.9979193956933876
Ce Tc,0.9952012005305634
Ce Te,0.9988521642894366
Ce Th,0.9963551739710552
Ce Ti,0.9984789593789414
Ce Tl,0.9975974709360278
Ce Tm,0.9972572509288252
Ce U,0.9972256215651929
C Eu,0.994008076222642
Ce V,0.9957641827746484
Ce W,0.9959458642736235
Ce Y,0.9981391504612882
Ce Yb,0.9967665983662184
Ce Zn,0.9984469108386334
Ce Zr,0.9987789954136364
C F,0.9941863628040535
C Fe,0.9949338343127128
C Ga,0.9936976272405103
C Gd,0.9929336507043829
C Ge,0.9944517457772357
C H,0.9962928800606723
C Hf,0.9920451965821045
C Hg,0.9903851470009999
C Ho,0.9915548044540183
C I,0.9935974490970414
C In,0.9840891923699085
C Ir,0.9924851903909471
C K,0.9945792631904546
C La,0.9917284470777785
Cl Co,0.9958097993060764
Cl Cr,0.9975124190432514
Cl Cs,0.9980528044745284
Cl Cu,0.9965377068224719
Cl Dy,0.9960490246213354
Cl Er,0.9974560695353007
Cl Eu,0.9961273254252176
Cl F,0.9977946686837357
Cl Fe,0.9969721491921331
Cl Ga,0.9973931067721068
Cl Gd,0.9964231285158842
Cl Ge,0.9963156005794988
Cl H,0.9970783874297658
Cl Hf,0.9981333846922554
Cl Hg,0.9975469788695847
Cl Ho,0.995496128605329
Cl I,0.995357952875216
C Li,0.9925161755881365
Cl In,0.9850353872783472
Cl Ir,0.9962541646762976
Cl K,0.9953743577917982
Cl La,0.9971738541355517
Cl Li,0.9984178960165797
Cl Lu,0.9951359746007264
Cl Mg,0.9974880958888654
Cl Mn,0.9973409997673526
Cl Mo,0.9948036123513246
Cl N,0.9925392073259767
Cl Na,0.9979717475320353
Cl Nb,0.9963902606802835
Cl Nd,0.9975910608546766
Cl Ni,0.9965680776344419
Cl Np,0.9951433181685846
Cl O,0.9960622588967136
Cl Os,0.9954897433815306
Cl P,0.9951314589048438
Cl Pa,0.9919415116859047
Cl Pb,0.9965594588233408
Cl Pd,0.9975753444935355
Cl Pm,0.9947698212448062
Cl Pr,0.9971178496009173
Cl Pt,0.9959937359093911
Cl Pu,0.9967957223299782
Cl Rb,0.9976347804808559
Cl Re,0.9969313971377909
Cl Rh,0.9961891459758463
Cl Ru,0.9966211803061822
Cl S,0.9943952813277908
Cl Sb,0.9956778088007178
Cl Sc,0.9970090208252744
Cl Se,0.9964429148504237
Cl Si,0.9974163635030917
Cl Sm,0.9957550403878661
Cl Sn,0.9971743748628003
Cl Sr,0.997297582482965
Cl Ta,0.9945780491233895
Cl Tb,0.9956253764532556
Cl Tc,0.9944024454687371
Cl Te,0.9973525286814938
Cl Th,0.9945883471315915
Cl Ti,0.9972213309320088
Cl Tl,0.9985880403389054
Cl Tm,0.9954842372644375
Cl U,0.9970026891037229
C Lu,0.991969025080103
Cl V,0.9964538408501175
Cl W,0.9961869394644043
Cl Y,0.9960960898470292
Cl Yb,0.9960463542337752
Cl Zn,0.9970683847591407
Cl Zr,0.9966375301438338
C Mg,0.9908714099534979
C Mn,0.9895373926722315
C Mo,0.990073242581709
C N,0.99671354625591
C Na,0.9934988065601597
C Nb,0.9938071572503426
C Nd,0.9936520313909936
C Ni,0.9914911151482806
C Np,0.9916178373983442
C O,0.996278664227637
Co Cr,0.9966325864608427
Co Cs,0.9951593202536352
Co Cu,0.996525935736746
Co Dy,0.9948758680197844
Co Er,0.9966430309400873
Co Eu,0.9955729812994841
Co F,0.9932074049750105
Co Fe,0.9973159627915614
Co Ga,0.9958225937604955
Co Gd,0.9955606746539893
Co Ge,0.9960348428046036
Co H,0.9942969464184308
Co Hf,0.9967855995820936
Co Hg,0.9947649527826286
Co Ho,0.995574250506934
Co I,0.9931384705944195
Co In,0.9834030714892501
Co Ir,0.992773942947644
Co K,0.9912777795230214
Co La,0.9962551336006257
Co Li,0.99679219295748
Co Lu,0.9966641873228541
Co Mg,0.9967638013823922
Co Mn,0.9959479742272282
Co Mo,0.9963316877361048
Co N,0.9896724869380954
Co Na,0.9957458378149369
Co Nb,0.9960336930170838
Co Nd,0.9972964099982456
Co Ni,0.9983297741864414
Co Np,0.9962641023044786
Co O,0.994684238173876
Co Os,0.9962146067683304
Co P,0.9949856229259681
Co Pa,0.9914628485210407
Co Pb,0.9955007085392632
Co Pd,0.9976403344683836
Co Pm,0.9930694378735304
Co Pr,0.9971429395654203
Co Pt,0.9971712363213887
Co Pu,0.9962118561602119
Co Rb,0.9960227538002405
Co Re,0.9980299847643468
Co Rh,0.9951095171873093
Co Ru,0.9967535148357128
Co S,0.9931153332897688
C Os,0.9916318805100776
Co Sb,0.9950086393872724
Co Sc,0.9969752808752121
Co Se,0.99641360922103
Co Si,0.9975181764511795
Co Sm,0.9956904446740428
Co Sn,0.9960401629672528
Co Sr,0.995815903586775
Co Ta,0.995266784509822
Co Tb,0.9936093949293031
Co Tc,0.9926486152542987
Co Te,0.9975255527674414
Co Th,0.9912358935045594
Co Ti,0.9976951709725519
Co Tl,0.9944875352058979
Co Tm,0.9959084664599211
Co U,0.9967996433351947
Co V,0.9939696201774513
Co W,0.9951358563056759
Co Y,0.99630419466156
Co Yb,0.99502807706633
Co Zn,0.9978263738602653
Co Zr,0.9971176764032201
C P,0.9944528247655289
C Pa,0.9939542006506772
C Pb,0.9927945008230599
C Pd,0.9943877419858812
C Pm,0.9931940523036082
C Pr,0.9935368158857627
C Pt,0.9942062559587145
C Pu,0.9888556353392813
C Rb,0.9949684317550868
Cr Cs,0.998458368510699
Cr Cu,0.9987912338321121
Cr Dy,0.9966284780096011
C Re,0.9923312111210979
Cr Er,0.9978160142634213
Cr Eu,0.9969806681132174
Cr F,0.9962884744319067
Cr Fe,0.998854556712238
Cr Ga,0.9982298248718953
Cr Gd,0.9983578836882607
Cr Ge,0.9976917330998207
Cr H,0.9966732726633771
C Rh,0.9938372653989196
Cr Hf,0.9978118888023626
Cr Hg,0.9977829018666216
Cr Ho,0.9967857317264067
Cr I,0.9962667323468564
Cr In,0.9843873223990743
Cr Ir,0.9968944817900725
Cr K,0.9956158161819759
Cr La,0.9982832110836404
Cr Li,0.9977671300262416
Cr Lu,0.9948360024215495
Cr Mg,0.998776338948321
Cr Mn,0.9989769603460865
Cr Mo,0.9979122389719798
Cr N,0.9936636339291758
Cr Na,0.9980651244400129
Cr Nb,0.9979549795823935
Cr Nd,0.9978023487543742
Cr Ni,0.9981088340018556
Cr Np,0.995499680647403
Cr O,0.9967370146700968
Cr Os,0.9959554787415543
Cr P,0.995770878832223
Cr Pa,0.9945798551101676
Cr Pb,0.997823647795415
Cr Pd,0.9982977485425203
Cr Pm,0.995781238223459
Cr Pr,0.9987787816286644
Cr Pt,0.9974941432465289
Cr Pu,0.9953542942804419
Cr Rb,0.998389344778164
Cr Re,0.9976914676504051
Cr Rh,0.998191321548762
Cr Ru,0.998093138582956
Cr S,0.9957034428895775
Cr Sb,0.9974221672419579
Cr Sc,0.9973291243375517
Cr Se,0.9953180659915108
Cr Si,0.9974934401908989
Cr Sm,0.9951957297009604
Cr Sn,0.9982504739801239
Cr Sr,0.9979282640710392
Cr Ta,0.9984244070717387
Cr Tb,0.9976312422057005
Cr Tc,0.9959695981721175
Cr Te,0.9969258317208853
Cr Th,0.9946149792427608
Cr Ti,0.9985046500689905
Cr Tl,0.9965621031407372
Cr Tm,0.9978556446792773
Cr U,0.9977017332004885
C Ru,0.9928738684952422
Cr V,0.9972408592625872
Cr W,0.9966372295290973
Cr Y,0.9975323665256633
Cr Yb,0.997278553401344
Cr Zn,0.9983566064714947
Cr Zr,0.9984947578892882
C S,0.99702727731606
C Sb,0.9920269902492482
C Sc,0.9967272151039379
Cs Cu,0.9974289490224818
Cs Dy,0.9954505376220183
C Se,0.9912524493237715
Cs Er,0.9970765505605345
Cs Eu,0.9952305127964763
Cs F,0.9970810278375332
Cs Fe,0.9956049746396817
Cs Ga,0.9975006543386147
Cs Gd,0.9973782952108496
Cs Ge,0.9973121772116005
Cs H,0.997453232499993
Cs Hf,0.9970994641680557
Cs Hg,0.9972689244515457
Cs Ho,0.995458273196392
Cs I,0.9961745912292113
C Si,0.9952944673241781
Cs In,0.9847058970866276
Cs Ir,0.9972045522337978
Cs K,0.9958824796712856
Cs La,0.9970900255990081
Cs Li,0.9973865763307754
Cs Lu,0.9937476191199855
C Sm,0.9905240420028666
Cs Mg,0.997447502030651
Cs Mn,0.9976467102648291
Cs Mo,0.99581873914925
Cs N,0.9939593730081684
C Sn,0.9929571659853541
Cs Na,0.9980624411909023
Cs Nb,0.9969032565512969
Cs Nd,0.9966073518635065
Cs Ni,0.995721091308367
Cs Np,0.995056861365558
Cs O,0.9965365173431071
Cs Os,0.9959499007818862
Cs P,0.9959489201650327
Cs Pa,0.9938703942208807
Cs Pb,0.9974635384678191
Cs Pd,0.9974153054879362
Cs Pm,0.9954107585572807
Cs Pr,0.9975900745791756
Cs Pt,0.9964619926630669
Cs Pu,0.9946175572640471
C Sr,0.9935338332506115
Cs Rb,0.9984292646048203
Cs Re,0.9961034907772097
Cs Rh,0.9963816196360793
Cs Ru,0.9964842035093732
Cs S,0.9975147714322697
Cs Sb,0.9961960861367962
Cs Sc,0.9978173907981552
Cs Se,0.9953320369829339
Cs Si,0.9970856703900902
Cs Sm,0.9940696027727769
Cs Sn,0.9974565409533928
Cs Sr,0.9974628666816575
Cs Ta,0.9969747776149461
Cs Tb,0.9962835306326149
Cs Tc,0.995486934722277
Cs Te,0.9966414985286729
Cs Th,0.9949312760702174
Cs Ti,0.9968188385585464
Cs Tl,0.99769232242534
Cs Tm,0.9972282046874592
Cs U,0.9965345881057426
Cs V,0.9966198324919207
Cs W,0.996332114242054
Cs Y,0.9968711818311025
Cs Yb,0.997231978208743
Cs Zn,0.9964139014525685
Cs Zr,0.9976908981338017
C Ta,0.9939288581530278
C Tb,0.9912311609908222
C Tc,0.9948584940385737
C Te,0.9880860266880558
C Th,0.9908533706035016
C Ti,0.9949740602882085
C Tl,0.9930040525127352
C Tm,0.9941729589238258
C U,0.9937429141715981
Cu Dy,0.9956764228565947
Cu Er,0.9972056192668408
Cu Eu,0.9971841367642985
Cu F,0.9946942123597632
Cu Fe,0.9987368836307695
Cu Ga,0.9977441218611188
Cu Gd,0.9980572627070394
Cu Ge,0.9977082786784585
Cu H,0.9959181330214216
Cu Hf,0.99667240115785
Cu Hg,0.9977574258754645
Cu Ho,0.9975410404559691
Cu I,0.9956658592377086
Cu In,0.9862113156862278
Cu Ir,0.9961195649758431
Cu K,0.9943293533949252
Cu La,0.9981530416967543
Cu Li,0.9975013217096268
Cu Lu,0.9969574717818562
Cu Mg,0.9986833026864352
Cu Mn,0.998601635899124
Cu Mo,0.9976665463048892
Cu N,0.9923002756114649
Cu Na,0.9974426232047047
Cu Nb,0.997884068077021
Cu Nd,0.9967327367216511
Cu Ni,0.997864481097355
Cu Np,0.9955585351674889
Cu O,0.996580838581962
Cu Os,0.996344843689084
Cu P,0.9959340826455243
Cu Pa,0.9940029771307968
Cu Pb,0.998555558274185
Cu Pd,0.9985620672662249
Cu Pm,0.9953099408085728
Cu Pr,0.9975047356501537
Cu Pt,0.9980365992083401
Cu Pu,0.9957377212489051
Cu Rb,0.9969065033107539
Cu Re,0.9969234966039804
Cu Rh,0.9980202436385548
Cu Ru,0.9981955457892764
Cu S,0.9952486325552519
Cu Sb,0.9976699454070502
Cu Sc,0.997327778758182
Cu Se,0.9965869069716569
Cu Si,0.997096289733857
Cu Sm,0.9957299280443662
Cu Sn,0.9984939646779132
Cu Sr,0.9968831687779225
Cu Ta,0.9981874550622737
Cu Tb,0.9977526317119378
Cu Tc,0.9958035690849838
Cu Te,0.9974142755300686
Cu Th,0.9943243490039133
Cu Ti,0.9983463262090613
Cu Tl,0.9970217380445916
Cu Tm,0.9977968274142298
Cu U,0.9979515409129341
Cu V,0.997213490504481
Cu W,0.996564938577779
Cu Y,0.9974233891331716
Cu Yb,0.9978669211421614
Cu Zn,0.9986790050212417
Cu Zr,0.9985497186816809
C V,0.9929781299734616
C W,0.9910094837277048
C Y,0.9946511512952909
C Yb,0.993971054228792
C Zn,0.9932456008381706
C Zr,0.9948776551208152
Dy Er,0.997980490130541
Dy Eu,0.9979741997240723
Dy F,0.9934402673548146
Dy Fe,0.9966118423375572
Dy Ga,0.9952719339938626
Dy Gd,0.9970877733927384
Dy Ge,0.9949206934396945
Dy H,0.9947897296808375
Dy Hf,0.9955542417900295
Dy Hg,0.9955770413169004
Dy Ho,0.9966000470479741
Dy I,0.9915704102234012
Dy In,0.9842104104591641
Dy Ir,0.9946328449910555
Dy K,0.9917282686893659
Dy La,0.9966349302261361
Dy Li,0.9949623068492612
Dy Lu,0.9942242218209116
Dy Mg,0.9961096839396367
Dy Mn,0.9962971283413291
Dy Mo,0.9956465336887861
Dy N,0.989647607783358
Dy Na,0.9951228655270762
Dy Nb,0.9965387834113302
Dy Nd,0.9966503656953054
Dy Ni,0.9951513499276077
Dy Np,0.9931840709144397
Dy O,0.9945108811006155
Dy Os,0.9939262119796386
Dy P,0.9914857101181931
Dy Pa,0.9913856967458027
Dy Pb,0.9946761197053304
Dy Pd,0.9970738495780969
Dy Pm,0.9939201139640889
Dy Pr,0.9975837305365588
Dy Pt,0.9941434146556827
Dy Pu,0.9924936889504931
Dy Rb,0.9959048179139439
Dy Re,0.9960781039249341
Dy Rh,0.9964065119308659
Dy Ru,0.9963585551258634
Dy S,0.9936274588070996
Dy Sb,0.9955231653080195
Dy Sc,0.9960401050951627
Dy Se,0.987292936189661
Dy Si,0.9949779731041004
Dy Sm,0.9967221686126515
Dy Sn,0.9966134953941785
Dy Sr,0.9969098884509153
Dy Ta,0.9967409909167271
Dy Tb,0.9968202186357317
Dy Tc,0.9933545336105517
Dy Te,0.996557404886474
Dy Th,0.9934411914523018
Dy Ti,0.9961874050516678
Dy Tl,0.9958124634858732
Dy Tm,0.9955173409307579
Dy U,0.9952332623215866
Dy V,0.9941373427196741
Dy W,0.9929423236101362
Dy Y,0.9966556139630838
Dy Yb,0.9953082770003585
Dy Zn,0.9962828855281627
Dy Zr,0.996291626325191
Er Eu,0.9974637683995076
Er F,0.9968363076899248
Er Fe,0.9979716531805364
Er Ga,0.9976776099192387
Er Gd,0.9979369426390647
Er Ge,0.9980437362421719
Er H,0.9967261197231035
Er Hf,0.997945347441931
Er Hg,0.9973090761468075
Er Ho,0.9979841187193117
Er I,0.9956754824424093
Er In,0.9831429264310805
Er Ir,0.9964077672207534
Er K,0.9933342531943482
Er La,0.9977617931891131
Er Li,0.9978491658278248
Er Lu,0.9961271752735381
Er Mg,0.9973510429220581
Er Mn,0.9971579899641917
Er Mo,0.9965258455448653
Er N,0.9932113433728711
Er Na,0.9970818465403302
Er Nb,0.9976991940978631
Er Nd,0.9980988809184477
Er Ni,0.9967614083219134
Er Np,0.9958422444076696
Er O,0.9969043984784604
Er Os,0.9975942037763186
Er P,0.9958781776108384
Er Pa,0.9917739957776357
Er Pb,0.9966336131603661
Er Pd,0.9981798975867923
Er Pm,0.9950759345871546
Er Pr,0.9985400807657269
Er Pt,0.9975189972923524
Er Pu,0.9966805703961281
Er Rb,0.9972483846885231
Er Re,0.9984402468587678
Er Rh,0.9970013472829836
Er Ru,0.9980485463521512
Er S,0.9955774960592677
Er Sb,0.9961252025011442
Er Sc,0.9974000082714718
Er Se,0.9965385020883248
Er Si,0.9980243827468473
Er Sm,0.9966377478436008
Er Sn,0.9970052617052423
Er Sr,0.9982040512304164
Er Ta,0.996606312176141
Er Tb,0.9968035918988544
Er Tc,0.9938078479898571
Er Te,0.9982986736840549
Er Th,0.9945595698109866
Er Ti,0.998055233121777
Er Tl,0.9979756670979723
Er Tm,0.9973124357282225
Er U,0.998036431336494
Er V,0.9963116066526885
Er W,0.9968499161955088
Er Y,0.9976251796905725
Er Yb,0.9974205214520904
Er Zn,0.9974271060175668
Er Zr,0.9978815576386655
Eu F,0.9942525068788524
Eu Fe,0.9970276309077865
Eu Ga,0.9965795234410689
Eu Gd,0.9966271805056652
Eu Ge,0.9972164956490523
Eu H,0.9952630637103194
Eu Hf,0.9956469445782822
Eu Hg,0.9948413131302678
Eu Ho,0.9965291080890165
Eu I,0.9938004551876589
Eu In,0.9830278670665608
Eu Ir,0.9934018274095702
Eu K,0.9924001280140405
Eu La,0.9972854339195023
Eu Li,0.9962809981055429
Eu Lu,0.9969924250278548
Eu Mg,0.9963129298698301
Eu Mn,0.9952366247635411
Eu Mo,0.996662344962727
Eu N,0.9919935036970456
Eu Na,0.9961462753740314
Eu Nb,0.9962828928882076
Eu Nd,0.9968859382602078
Eu Ni,0.9968333091425999
Eu Np,0.9960803852978439
Eu O,0.9958024312442817
Eu Os,0.9969372637359792
Eu P,0.9944315847838989
Eu Pa,0.9917912724537863
Eu Pb,0.9951291420397171
Eu Pd,0.9967263760754812
Eu Pm,0.9939350078233165
Eu Pr,0.9967697092702922
Eu Pt,0.9974389206940358
Eu Pu,0.9968371755683714
Eu Rb,0.9946917692663714
Eu Re,0.9975255722459699
Eu Rh,0.9974098085078209
Eu Ru,0.9982716829999707
Eu S,0.9948312057768781
Eu Sb,0.9967836074640393
Eu Sc,0.995606112044339
Eu Se,0.9969662233521319
Eu Si,0.996928792844821
Eu Sm,0.9973915720963025
Eu Sn,0.9972983659721658
Eu Sr,0.9976564558982857
Eu Ta,0.9966345989907064
Eu Tb,0.9967928932254912
Eu Tc,0.9923245560476397
Eu Te,0.9979946642594133
Eu Th,0.9930454533518308
Eu Ti,0.9972517090322726
Eu Tl,0.9949829628511512
Eu Tm,0.9958843859601851
Eu U,0.9976107818906144
Eu V,0.9949160210316688
Eu W,0.9950961939201279
Eu Y,0.9973977879579586
Eu Yb,0.9953831158235131
Eu Zn,0.997620724923063
Eu Zr,0.9974426105256164
Fe Ga,0.9980225559602585
Fe Gd,0.9979232526918551
Fe Ge,0.9983798770917051
Fe H,0.9958537992289491
Fe Hf,0.9983494289276819
Fe Hg,0.9971734226951814
Fe Ho,0.9975206332004357
Fe I,0.9946961970980883
Fe In,0.983505436790094
Fe Ir,0.9959319727143219
Fe K,0.9923541622414607
Fe La,0.9975541399136909
Fe Li,0.9978548266957333
Fe Lu,0.9955686886669952
Fe Mg,0.9984698854564126
Fe Mn,0.9988189165166791
Fe Mo,0.9983921734275201
Fe N,0.9909346420987131
Fe Na,0.9973210943362328
Fe Nb,0.9981767079987728
Fe Nd,0.998087422894509
Fe Ni,0.9985189941018099
Fe Np,0.9969568732554885
Fe O,0.9960517951100821
Fe Os,0.9970948980392159
Fe P,0.9968480274716937
Fe Pa,0.9925065812332726
Fe Pb,0.9984546857757861
Fe Pd,0.9987634663078332
Fe Pm,0.9954143456369341
Fe Pr,0.9983471267634818
Fe Pt,0.9981028629115276
Fe Pu,0.9953002772491727
Fe Rb,0.9977235141322828
Fe Re,0.9980743369120972
Fe Rh,0.998365084062885
Fe Ru,0.9984703188312818
Fe S,0.9952157537355868
Fe Sb,0.9977394471231537
Fe Sc,0.9970267270672065
Fe Se,0.9965152309171317
Fe Si,0.998243328110762
Fe Sm,0.9970277385312806
Fe Sn,0.9985648168118525
Fe Sr,0.99689034994867
Fe Ta,0.998119836381015
Fe Tb,0.9968158034835092
Fe Tc,0.993177835758159
Fe Te,0.9977683064055217
Fe Th,0.991998759280402
Fe Ti,0.9984868048397619
Fe Tl,0.996756491733703
Fe Tm,0.9974387289016134
Fe U,0.9978452202998713
Fe V,0.9972446614486834
Fe W,0.9976086050656704
Fe Y,0.9971581262345399
Fe Yb,0.9971519085067045
Fe Zn,0.9984952620757737
Fe Zr,0.9983681316698879
F Fe,0.996571869669062
F Ga,0.9957426390028314
F Gd,0.9950420159797939
F Ge,0.9940655598755161
F H,0.9975653955325525
F Hf,0.9979073837285457
F Hg,0.9950026604741334
F Ho,0.9952324127132521
F I,0.9963672814652222
F In,0.9811758086339136
F Ir,0.9963475619653658
F K,0.9973895133500422
F La,0.9963770397323686
F Li,0.9969536708739466
F Lu,0.9934997377927433
F Mg,0.9962800791194206
F Mn,0.9953470694729748
F Mo,0.9924887068305642
F N,0.9938094429614047
F Na,0.9968761352197708
F Nb,0.9952180911225914
F Nd,0.9963049371021357
F Ni,0.9944291993819686
F Np,0.9935210025533481
F O,0.9952199731709026
F Os,0.9929279419045861
F P,0.9973523608505214
F Pa,0.993483152713811
F Pb,0.9943550721863298
F Pd,0.9952635586464529
F Pm,0.996229697059756
F Pr,0.9966666681779335
F Pt,0.9941900995033304
F Pu,0.9948938752735554
F Rb,0.996759407299059
F Re,0.9955608037646285
F Rh,0.9943553986473649
F Ru,0.9951789800612659
F S,0.9958227045813207
F Sb,0.9932260025886014
F Sc,0.9959231656927682
F Se,0.9912703870865759
F Si,0.9959886283453135
F Sm,0.9933648461295944
F Sn,0.9942500286149878
F Sr,0.9966572099984271
F Ta,0.9944290794504513
F Tb,0.9950502776934366
F Tc,0.9946078683133817
F Te,0.9952897758421546
F Th,0.9925057092694622
F Ti,0.9956674996906834
F Tl,0.9967729302119278
F Tm,0.995857289993176
F U,0.9971252264869376
F V,0.9972031519072587
F W,0.9958344511669217
F Y,0.9940569806434127
F Yb,0.9962503663969863
F Zn,0.9949935490419037
F Zr,0.995018071667651
Ga Gd,0.9985255965012989
Ga Ge,0.9988434667266792
Ga H,0.9954039279825437
Ga Hf,0.9972745749870227
Ga Hg,0.9980025691076366
Ga Ho,0.9961290295740981
Ga I,0.995036831262736
Ga In,0.9872068365354151
Ga Ir,0.9960058161213233
Ga K,0.9928884884150585
Ga La,0.9975184760821465
Ga Li,0.9971512731625138
Ga Lu,0.9957051215143965
Ga Mg,0.9983794666476311
Ga Mn,0.9980765408220362
Ga Mo,0.9978743070185712
Ga N,0.9931983477750082
Ga Na,0.9970950322284581
Ga Nb,0.9975022156554629
Ga Nd,0.996934429120623
Ga Ni,0.9982076579791225
Ga Np,0.9959990886607277
Ga O,0.996508830256187
Ga Os,0.9963180426587303
Ga P,0.9951963751310259
Ga Pa,0.9927440888896156
Ga Pb,0.9977606926139488
Ga Pd,0.9985258481056329
Ga Pm,0.9936751765445644
Ga Pr,0.9978329367872765
Ga Pt,0.9977763570868604
Ga Pu,0.9937168490708476
Ga Rb,0.9978298360651645
Ga Re,0.9978434114736022
Ga Rh,0.9971909894413459
Ga Ru,0.9964689294135863
Ga S,0.9950275864395985
Ga Sb,0.9981020699212176
Ga Sc,0.9974854577268691
Ga Se,0.9973988756271586
Ga Si,0.9980790090426369
Ga Sm,0.9956798198760878
Ga Sn,0.9980302006234535
Ga Sr,0.99710017497408
Ga Ta,0.9973453139943892
Ga Tb,0.996348453240026
Ga Tc,0.9928497073823621
Ga Te,0.9977053154477783
Ga Th,0.9942155169491458
Ga Ti,0.9976883796552347
Ga Tl,0.9968910856951896
Ga Tm,0.9970640647422382
Ga U,0.9969808687771311
Ga V,0.9968444497452184
Ga W,0.9973547771491078
Ga Y,0.9974590300698684
Ga Yb,0.996073881054
Ga Zn,0.998377982306053
Ga Zr,0.998107411443093
Gd Ge,0.9980426417427386
Gd H,0.9955311176914954
Gd Hf,0.9971633807089936
Gd Hg,0.9970073496332215
Gd Ho,0.9975331165775666
Gd I,0.9947017578042379
Gd In,0.9829301895154303
Gd Ir,0.9959866006107788
Gd K,0.9928635828740857
Gd La,0.9980104741604321
Gd Li,0.9967010576030865
Gd Lu,0.9952048994381206
Gd Mg,0.9984797809526955
Gd Mn,0.998578585112028
Gd Mo,0.9979962644095083
Gd N,0.9911470877974753
Gd Na,0.997193529141146
Gd Nb,0.9982440167875262
Gd Nd,0.9976209848207045
Gd Ni,0.9964036221363317
Gd Np,0.9946801859063835
Gd O,0.9962020271780815
Gd Os,0.9968070833506467
Gd P,0.9940829525653421
Gd Pa,0.992613689685262
Gd Pb,0.9975491812791197
Gd Pd,0.9985240230437621
Gd Pm,0.9949912699014329
Gd Pr,0.9984304907130177
Gd Pt,0.9954881786144523
Gd Pu,0.9939506379844122
Gd Rb,0.9974299523964023
Gd Re,0.9974248429396771
Gd Rh,0.9969147913459658
Gd Ru,0.9961155623394409
Gd S,0.994241144032364
Gd Sb,0.997285438893275
Gd Sc,0.9972008416977787
Gd Se,0.9952051891322343
Gd Si,0.9965547994383237
Gd Sm,0.9960653999740625
Gd Sn,0.9981025304584074
Gd Sr,0.9972384248699223
Gd Ta,0.9983954037006314
Gd Tb,0.9981216218465625
Gd Tc,0.9947184234371661
Gd Te,0.9971407988091577
Gd Th,0.9972745885516674
Gd Ti,0.9974529144937828
Gd Tl,0.9969605877201332
Gd Tm,0.997866623295718
Gd U,0.9966288940926855
Gd V,0.9967739734645047
Gd W,0.9964583212744828
Gd Y,0.9981472581254424
Gd Yb,0.9980279076604612
Gd Zn,0.9979297891493839
Gd Zr,0.9985504098701286
Ge H,0.9959289952325476
Ge Hf,0.9970508899412491
Ge Hg,0.9971104707290419
Ge Ho,0.9951661706855428
Ge I,0.9958632139269934
Ge In,0.9870855509072931
Ge Ir,0.9962835975093013
Ge K,0.9932859484761003
Ge La,0.9964048028155148
Ge Li,0.9973958398335978
Ge Lu,0.9967839670048866
Ge Mg,0.9980941867576092
Ge Mn,0.9977467481786366
Ge Mo,0.9978159963922081
Ge N,0.9941442677033208
Ge Na,0.9960395523949341
Ge Nb,0.9975813417368042
Ge Nd,0.9971559326580376
Ge Ni,0.9984894465361833
Ge Np,0.9957352387989191
Ge O,0.9971240347442532
Ge Os,0.9972440470339554
Ge P,0.9956485395320512
Ge Pa,0.9902440924882792
Ge Pb,0.9971848400772463
Ge Pd,0.9982087243404726
Ge Pm,0.9947789331556152
Ge Pr,0.9971609775438028
Ge Pt,0.9985246646458514
Ge Pu,0.9956113508252658
Ge Rb,0.9969223778412691
Ge Re,0.9973253770157968
Ge Rh,0.997013743785591
Ge Ru,0.998306180126792
Ge S,0.996751816647956
Ge Sb,0.9976843183637536
Ge Sc,0.996267687594872
Ge Se,0.9984372434875696
Ge Si,0.9987194417284389
Ge Sm,0.9960170709749404
Ge Sn,0.9986624749952816
Ge Sr,0.998087287980853
Ge Ta,0.9954103153285186
Ge Tb,0.995227255826828
Ge Tc,0.9918951794023299
Ge Te,0.997707373268532
Ge Th,0.9916858835161877
Ge Ti,0.9983672374744934
Ge Tl,0.9961495471256636
Ge Tm,0.9961952955423306
Ge U,0.9968612984650677
Ge V,0.9963492922782275
Ge W,0.9952743934839517
Ge Y,0.9974292813874392
Ge Yb,0.9959704991190534
Ge Zn,0.9986334863605824
Ge Zr,0.9988564232046175
